AgeRange,Age_0_4,Age_0_9,Age_10_19,Age_15_24,Age_20_29,Age_25_34,Age_30_39,Age_35_44,Age_40_49,Age_45_54,Age_50_59,Age_55_64,Age_5_14,Age_60_69,Age_65_74,Age_70_79,Age_75_84,Age_80plus,Age_85plus,Age_Unkn,Age_Unknown,AverageAge,COUNTYN,C_AgeAvrg,C_AgeMedian,C_AgeRange,C_Age_0_4,C_Age_0_9,C_Age_10_19,C_Age_15_24,C_Age_20_29,C_Age_25_34,C_Age_30_39,C_Age_35_44,C_Age_40_49,C_Age_45_54,C_Age_50_59,C_Age_55_64,C_Age_5_14,C_Age_60_69,C_Age_65_74,C_Age_70_79,C_Age_75_84,C_Age_80plus,C_Age_85plus,C_Age_Unkn,C_AllResTypes,C_CaseDate,C_EDYes_NonRes,C_EDYes_Res,C_ED_NO,C_ED_NoData,C_ED_Yes,C_FLRes,C_FLResDeaths,C_FLResOut,C_Female,C_HispanicNO,C_HispanicUnk,C_HispanicYES,C_HospYes_NonRes,C_HospYes_Res,C_Hosp_No,C_Hosp_Nodata,C_Hosp_Yes,C_Male,C_Men,C_NonResDeaths,C_NotFLRes,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_RaceWhite,C_SexUnkn,C_Women,CasesAll,ContactNo,ContactUnknown,ContactYes,Counts,County,DEPCODE,Deaths,ED_No,ED_Unknown,ED_Yes,EverMon,FL.resident,FLResDeaths,GenderFemale,GenderMale,GenderUnknown,HospitalizedNo,HospitalizedUnknown,HospitalizedYes,LabResultsYes,MonNow,Non.FL.resident,Not.diagnosed.isolated.in.FL,OBJECTID,PUIAgeAvrg,PUIAgeMedian,PUIAgeRange,PUIContNo,PUIContUnkn,PUIContYes,PUIED_NO,PUIED_NoData,PUIED_Yes,PUIFLRes,PUIFLResOut,PUIFemale,PUIHosp_No,PUIHosp_Nodata,PUIHosp_Yes,PUILab_Yes,PUIMale,PUINotFLRes,PUISexUnkn,PUITravelNo,PUITravelUnkn,PUITravelYes,PUIsTotal,State,TInconc,TNegative,TPending,TPositive,T_LabDOH_NonRes,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabPrivate_Res,T_NegNotFLRes,T_NegRes,T_PercentPositive,T_Total_Res,T_negative,T_positive,T_total,TravelNo,TravelUnknown,TravelYes,file,sheet,date_merge,country_code,admin_level,admin1,admin2,fips,samples,m50,m50_index
,0.0,,,3.0,,5.0,,2.0,,6.0,,6.0,0.0,,7.0,,7.0,,4.0,0.0,,,7.0,69.0,,69 to 69,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,1.0,,0.0,,0.0,0.0,1.0,,,,0.0,1.0,0.0,,,,,,,,,,0.0,0.0,1.0,,,0.0,,,,,,,,,,,,,Bradford,4.0,,,,,,,0.0,,,,,,,,,,,40.0,59,,19 to 92,7.0,9.0,6.0,,,,40.0,0.0,26.0,,,,39.0,14.0,0.0,0.0,16.0,24.0,0.0,40.0,FL,0.0,38,1,1,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Bradford County,12007,381,5.944,52
,4.0,,,17.0,,43.0,,40.0,,47.0,,76.0,8.0,,49.0,,37.0,,17.0,1.0,,,9.0,49.0,,1 to 76,1.0,,,0.0,,3.0,,2.0,,3.0,,4.0,0.0,,2.0,,1.0,,0.0,0.0,15.0,,,,9.0,1.0,6.0,,,,,,,,,,13.0,1.0,2.0,,,0.0,,,,,,,,,,,,,Brevard,5.0,,,,,,,0.0,,,,,,,,,,,42.0,54,,1 to 97,41.0,12.0,10.0,,,,338.0,0.0,196.0,,,,323.0,137.0,1.0,6.0,58.0,269.0,12.0,339.0,FL,0.0,307,16,16,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Brevard County,12009,12143,3.155,40
,72.0,,,459.0,,1014.0,,1118.0,,1189.0,,1026.0,96.0,,739.0,,326.0,,163.0,6.0,,,11.0,50.0,,0 to 97,2.0,,,67.0,,84.0,,103.0,,95.0,,117.0,1.0,,86.0,,37.0,,22.0,0.0,596.0,,,,152.0,245.0,217.0,,,,,,,,,,298.0,233.0,83.0,,,0.0,,,,,,,,,,,,,Broward,6.0,,,,,,,5.0,,,,,,,,,,,62.0,48,,0 to 106,309.0,416.0,497.0,,,,6128.0,0.0,3089.0,,,,5920.0,2656.0,80.0,463.0,638.0,5221.0,349.0,6208.0,FL,1.0,5305,288,614,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Broward County,12011,35996,1.111,14
,0.0,,,1.0,,0.0,,1.0,,0.0,,0.0,0.0,,2.0,,2.0,,0.0,0.0,,,13.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Calhoun,7.0,,,,,,,0.0,,,,,,,,,,,5.0,59,,19 to 84,1.0,1.0,0.0,,,,6.0,0.0,3.0,,,,6.0,3.0,0.0,0.0,0.0,4.0,2.0,6.0,FL,0.0,6,0,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Calhoun County,12013,160,8.327,60
,2.0,,,10.0,,8.0,,12.0,,20.0,,25.0,1.0,,40.0,,16.0,,7.0,1.0,,,15.0,54.0,,50 to 59,0.0,,,0.0,,0.0,,0.0,,3.0,,2.0,0.0,,0.0,,0.0,,0.0,0.0,5.0,,,,1.0,4.0,0.0,,,,,,,,,,3.0,1.0,1.0,,,0.0,,,,,,,,,,,,,Charlotte,8.0,,,,,,,0.0,,,,,,,,,,,56.0,57,,2 to 96,7.0,1.0,3.0,,,,140.0,0.0,78.0,,,,137.0,62.0,2.0,2.0,10.0,130.0,2.0,142.0,FL,0.0,132,5,5,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Charlotte County,12015,3762,2.872,39
,2.0,,,9.0,,13.0,,12.0,,21.0,,35.0,2.0,,25.0,,22.0,,10.0,0.0,,,17.0,54.0,,17 to 80,0.0,,,1.0,,1.0,,2.0,,0.0,,5.0,0.0,,0.0,,2.0,,0.0,0.0,11.0,,,,2.0,7.0,2.0,,,,,,,,,,8.0,1.0,2.0,,,0.0,,,,,,,,,,,,,Citrus,9.0,,,,,,,1.0,,,,,,,,,,,32.0,57,,1 to 97,25.0,38.0,17.0,,,,150.0,0.0,89.0,,,,141.0,58.0,1.0,4.0,66.0,71.0,14.0,151.0,FL,0.0,130,10,11,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Citrus County,12017,3193,3.009,33
,1.0,,,12.0,,23.0,,35.0,,53.0,,46.0,6.0,,32.0,,18.0,,5.0,0.0,,,19.0,54.0,,12 to 94,0.0,,,2.0,,3.0,,0.0,,4.0,,4.0,1.0,,4.0,,3.0,,1.0,0.0,22.0,,,,8.0,7.0,7.0,,,,,,,,,,9.0,3.0,10.0,,,0.0,,,,,,,,,,,,,Clay,10.0,,,,,,,4.0,,,,,,,,,,,22.0,51,,1 to 97,35.0,20.0,25.0,,,,229.0,0.0,133.0,,,,227.0,97.0,2.0,1.0,64.0,153.0,14.0,231.0,FL,0.0,205,4,22,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Clay County,12019,9242,4.505,41
,6.0,,,50.0,,97.0,,79.0,,118.0,,144.0,9.0,,149.0,,129.0,,54.0,0.0,,,21.0,57.0,,17 to 93,0.0,,,6.0,,14.0,,3.0,,10.0,,15.0,0.0,,10.0,,19.0,,4.0,0.0,71.0,,,,28.0,36.0,17.0,,,,,,,,,,53.0,20.0,8.0,,,0.0,,,,,,,,,,,,,Collier,11.0,,,,,,,0.0,,,,,,,,,,,47.0,56,,0 to 94,104.0,43.0,46.0,,,,796.0,0.0,469.0,,,,779.0,356.0,39.0,10.0,158.0,623.0,54.0,835.0,FL,0.0,698,56,81,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Collier County,12021,5961,2.6460000000000004,34
,9.0,,,9.0,,9.0,,15.0,,12.0,,16.0,9.0,,14.0,,8.0,,0.0,1.0,,,23.0,54.0,,46 to 70,0.0,,,0.0,,0.0,,0.0,,2.0,,0.0,0.0,,1.0,,0.0,,0.0,0.0,3.0,,,,0.0,3.0,0.0,,,,,,,,,,3.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Columbia,12.0,,,,,,,0.0,,,,,,,,,,,16.0,43,,1 to 82,31.0,24.0,8.0,,,,100.0,0.0,58.0,,,,73.0,44.0,2.0,0.0,34.0,64.0,4.0,102.0,FL,0.0,70,29,3,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Columbia County,12023,1009,6.537000000000001,81
,0.0,,,1.0,,1.0,,5.0,,0.0,,4.0,1.0,,3.0,,1.0,,0.0,0.0,,,29.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Dixie,15.0,,,,,,,0.0,,,,,,,,,,,26.0,49,,14 to 78,4.0,0.0,0.0,,,,16.0,0.0,7.0,,,,16.0,9.0,0.0,0.0,3.0,13.0,0.0,16.0,FL,0.0,16,0,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Dixie County,12029,156,5.325,48
,26.0,,,90.0,,200.0,,219.0,,221.0,,227.0,25.0,,171.0,,152.0,,196.0,1.0,,,31.0,58.0,,13 to 91,0.0,,,3.0,,6.0,,14.0,,17.0,,15.0,1.0,,9.0,,13.0,,12.0,0.0,85.0,,,,11.0,64.0,15.0,,,,,,,,,,12.0,58.0,20.0,,,0.0,,,,,,,,,,,,,Duval,16.0,,,,,,,3.0,,,,,,,,,,,36.0,54,,0 to 104,229.0,56.0,62.0,,,,1516.0,0.0,892.0,,,,1251.0,589.0,12.0,47.0,137.0,1361.0,30.0,1528.0,FL,0.0,1161,277,90,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Duval County,12031,12495,3.263,39
,10.0,,,31.0,,73.0,,51.0,,57.0,,67.0,16.0,,39.0,,15.0,,2.0,0.0,,,33.0,48.0,,22 to 76,0.0,,,3.0,,3.0,,2.0,,6.0,,6.0,0.0,,1.0,,1.0,,0.0,0.0,21.0,,,,9.0,9.0,4.0,,,,,,,,,,20.0,1.0,1.0,,,0.0,,,,,,,,,,,,,Escambia,17.0,,,,,,,0.0,,,,,,,,,,,63.0,44,,1 to 94,21.0,13.0,8.0,,,,338.0,0.0,227.0,,,,360.0,133.0,23.0,1.0,25.0,323.0,13.0,361.0,FL,0.0,338,1,22,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Escambia County,12033,6784,4.254,54
,1.0,,,9.0,,15.0,,15.0,,17.0,,20.0,1.0,,25.0,,11.0,,2.0,0.0,,,35.0,56.0,,17 to 77,0.0,,,1.0,,1.0,,0.0,,1.0,,4.0,0.0,,3.0,,1.0,,0.0,0.0,10.0,,,,8.0,1.0,2.0,,,,,,,,,,10.0,0.0,1.0,,,0.0,,,,,,,,,,,,,Flagler,18.0,,,,,,,0.0,,,,,,,,,,,59.0,52,,1 to 88,2.0,33.0,10.0,,,,115.0,0.0,69.0,,,,116.0,47.0,1.0,0.0,12.0,93.0,11.0,116.0,FL,0.0,105,0,11,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Flagler County,12035,2291,3.275,41
,0.0,,,0.0,,0.0,,1.0,,2.0,,3.0,1.0,,3.0,,4.0,,0.0,0.0,,,37.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Franklin,19.0,,,,,,,0.0,,,,,,,,,,,65.0,62,,7 to 84,5.0,1.0,0.0,,,,14.0,0.0,5.0,,,,14.0,9.0,0.0,0.0,4.0,9.0,1.0,14.0,FL,0.0,14,0,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Franklin County,12037,236,1.837,41
,2.0,,,1.0,,6.0,,3.0,,7.0,,4.0,0.0,,4.0,,2.0,,1.0,0.0,,,39.0,54.0,,54 to 54,0.0,,,0.0,,0.0,,0.0,,1.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,,,,0.0,1.0,0.0,,,,,,,,,,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,Gadsden,20.0,,,,,,,0.0,,,,,,,,,,,9.0,47,,0 to 90,1.0,3.0,2.0,,,,29.0,1.0,18.0,,,,30.0,12.0,0.0,0.0,3.0,24.0,3.0,30.0,FL,0.0,29,0,1,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Gadsden County,12039,1062,9.932,62
,2.0,,,2.0,,2.0,,4.0,,2.0,,0.0,0.0,,3.0,,1.0,,0.0,0.0,,,41.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Gilchrist,21.0,,,,,,,0.0,,,,,,,,,,,1.0,41,,0 to 78,0.0,2.0,0.0,,,,16.0,0.0,9.0,,,,16.0,7.0,0.0,0.0,1.0,15.0,0.0,16.0,FL,0.0,16,0,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Gilchrist County,12041,211,11.568,67
,0.0,,,0.0,,0.0,,0.0,,1.0,,1.0,0.0,,1.0,,0.0,,0.0,0.0,,,43.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Glades,22.0,,,,,,,0.0,,,,,,,,,,,55.0,57,,46 to 69,0.0,0.0,0.0,,,,3.0,0.0,1.0,,,,3.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,FL,0.0,3,0,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Glades County,12043,199,4.368,34
,0.0,,,2.0,,3.0,,3.0,,5.0,,5.0,2.0,,6.0,,3.0,,0.0,0.0,,,45.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Gulf,23.0,,,,,,,0.0,,,,,,,,,,,38.0,50,,8 to 77,12.0,9.0,1.0,,,,27.0,0.0,15.0,,,,24.0,14.0,2.0,0.0,13.0,8.0,8.0,29.0,FL,0.0,24,5,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Gulf County,12045,252,3.8819999999999997,49
,0.0,,,3.0,,0.0,,2.0,,0.0,,2.0,0.0,,0.0,,3.0,,2.0,0.0,,,47.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Hamilton,24.0,,,,,,,0.0,,,,,,,,,,,14.0,57,,23 to 93,2.0,1.0,2.0,,,,11.0,0.0,4.0,,,,11.0,8.0,1.0,0.0,3.0,9.0,0.0,12.0,FL,0.0,11,1,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Hamilton County,12047,161,25.515,110
,0.0,,,0.0,,0.0,,1.0,,2.0,,1.0,0.0,,4.0,,0.0,,0.0,0.0,,,49.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Hardee,25.0,,,,,,,0.0,,,,,,,,,,,23.0,59,,36 to 71,1.0,1.0,0.0,,,,7.0,0.0,4.0,,,,8.0,4.0,1.0,0.0,1.0,6.0,1.0,8.0,FL,0.0,8,0,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Hardee County,12049,436,5.636,47
,0.0,,,1.0,,5.0,,7.0,,3.0,,5.0,2.0,,1.0,,1.0,,1.0,0.0,,,51.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Hendry,26.0,,,,,,,0.0,,,,,,,,,,,60.0,44,,7 to 85,4.0,2.0,0.0,,,,26.0,0.0,13.0,,,,25.0,13.0,0.0,0.0,2.0,23.0,1.0,26.0,FL,0.0,25,1,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Hendry County,12051,631,3.36,38
,3.0,,,14.0,,22.0,,20.0,,23.0,,18.0,5.0,,26.0,,12.0,,7.0,0.0,,,53.0,49.0,,19 to 79,0.0,,,2.0,,3.0,,0.0,,0.0,,0.0,0.0,,4.0,,1.0,,0.0,0.0,10.0,,,,9.0,0.0,1.0,,,,,,,,,,9.0,0.0,1.0,,,0.0,,,,,,,,,,,,,Hernando,27.0,,,,,,,0.0,,,,,,,,,,,33.0,49,,0 to 93,33.0,35.0,10.0,,,,143.0,0.0,88.0,,,,148.0,61.0,7.0,1.0,42.0,90.0,18.0,150.0,FL,0.0,138,2,10,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Hernando County,12053,3969,3.514,40
,2.0,,,4.0,,10.0,,8.0,,5.0,,7.0,0.0,,10.0,,11.0,,2.0,0.0,,,55.0,66.0,,39 to 78,0.0,,,0.0,,0.0,,1.0,,0.0,,1.0,0.0,,0.0,,3.0,,0.0,0.0,5.0,,,,2.0,1.0,2.0,,,,,,,,,,3.0,1.0,1.0,,,0.0,,,,,,,,,,,,,Highlands,28.0,,,,,,,1.0,,,,,,,,,,,45.0,52,,1 to 89,5.0,3.0,1.0,,,,59.0,0.0,39.0,,,,34.0,15.0,0.0,5.0,3.0,51.0,5.0,59.0,FL,1.0,28,25,5,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Highlands County,12055,2035,3.76,53
,104.0,,,264.0,,523.0,,471.0,,399.0,,371.0,80.0,,274.0,,153.0,,73.0,2.0,,,57.0,43.0,,3 to 86,1.0,,,21.0,,34.0,,28.0,,31.0,,23.0,5.0,,17.0,,6.0,,1.0,0.0,161.0,,,,49.0,79.0,39.0,,,,,,,,,,103.0,44.0,20.0,,,0.0,,,,,,,,,,,,,Hillsborough,29.0,,,,,,,1.0,,,,,,,,,,,20.0,44,,0 to 102,140.0,71.0,91.0,,,,2678.0,0.0,1591.0,,,,2707.0,1105.0,36.0,18.0,119.0,2511.0,84.0,2714.0,FL,0.0,2540,7,167,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Hillsborough County,12057,30563,2.25,27
,2.0,,,0.0,,2.0,,3.0,,7.0,,3.0,2.0,,3.0,,1.0,,0.0,0.0,,,59.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Holmes,30.0,,,,,,,0.0,,,,,,,,,,,18.0,45,,2 to 79,0.0,1.0,0.0,,,,23.0,0.0,15.0,,,,18.0,5.0,0.0,3.0,1.0,22.0,0.0,23.0,FL,0.0,18,5,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Holmes County,12059,279,15.915999999999999,83
,4.0,,,14.0,,7.0,,19.0,,23.0,,43.0,1.0,,35.0,,20.0,,10.0,1.0,,,61.0,62.0,,25 to 84,0.0,,,0.0,,2.0,,0.0,,2.0,,3.0,0.0,,3.0,,4.0,,0.0,0.0,13.0,,,,10.0,1.0,3.0,,,,,,,,,,12.0,1.0,1.0,,,0.0,,,,,,,,,,,,,Indian River,31.0,,,,,,,0.0,,,,,,,,,,,61.0,56,,0 to 105,24.0,4.0,11.0,,,,175.0,0.0,110.0,,,,165.0,65.0,2.0,2.0,14.0,138.0,25.0,177.0,FL,0.0,151,12,14,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Indian River County,12061,2788,3.718,51
,0.0,,,9.0,,10.0,,7.0,,7.0,,12.0,0.0,,5.0,,6.0,,0.0,0.0,,,63.0,33.0,,33 to 33,0.0,,,0.0,,1.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,1.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Jackson,32.0,,,,,,,0.0,,,,,,,,,,,52.0,47,,20 to 80,17.0,4.0,3.0,,,,54.0,0.0,34.0,,,,53.0,22.0,2.0,0.0,11.0,33.0,12.0,56.0,FL,0.0,52,3,1,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Jackson County,12063,865,10.991,68
,2.0,,,1.0,,1.0,,0.0,,1.0,,4.0,0.0,,0.0,,0.0,,0.0,0.0,,,65.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Jefferson,33.0,,,,,,,0.0,,,,,,,,,,,11.0,37,,1 to 63,1.0,0.0,0.0,,,,9.0,0.0,4.0,,,,9.0,5.0,0.0,0.0,1.0,8.0,0.0,9.0,FL,0.0,9,0,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Jefferson County,12065,295,17.494,76
,0.0,,,1.0,,1.0,,2.0,,0.0,,1.0,0.0,,2.0,,1.0,,1.0,0.0,,,67.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Lafayette,34.0,,,,,,,0.0,,,,,,,,,,,37.0,54,,19 to 86,3.0,0.0,0.0,,,,9.0,0.0,5.0,,,,9.0,4.0,0.0,0.0,3.0,6.0,0.0,9.0,FL,0.0,9,0,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Lafayette County,12067,228,12.318,68
,18.0,,,41.0,,52.0,,62.0,,93.0,,97.0,8.0,,115.0,,95.0,,25.0,1.0,,,69.0,62.0,,21 to 85,0.0,,,1.0,,2.0,,2.0,,2.0,,7.0,0.0,,7.0,,7.0,,1.0,0.0,24.0,,,,3.0,15.0,11.0,,,,,,,,,,13.0,8.0,8.0,,,0.0,,,,,,,,,,,,,Lake,35.0,,,,,,,0.0,,,,,,,,,,,27.0,55,,0 to 99,37.0,13.0,17.0,,,,601.0,0.0,357.0,,,,599.0,233.0,6.0,17.0,34.0,551.0,22.0,607.0,FL,1.0,569,8,29,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Lake County,12069,9099,2.8569999999999998,27
,10.0,,,55.0,,102.0,,121.0,,146.0,,138.0,14.0,,178.0,,106.0,,33.0,0.0,,,71.0,60.0,,10 to 94,0.0,,,4.0,,5.0,,8.0,,5.0,,11.0,1.0,,21.0,,18.0,,3.0,0.0,71.0,,,,36.0,17.0,23.0,,,,,,,,,,42.0,9.0,25.0,,,0.0,,,,,,,,,,,,,Lee,36.0,,,,,,,4.0,,,,,,,,,,,46.0,53,,1 to 97,38.0,24.0,116.0,,,,893.0,1.0,552.0,,,,883.0,343.0,9.0,8.0,141.0,736.0,26.0,903.0,FL,0.0,807,20,76,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Lee County,12071,16089,3.205,36
,7.0,,,41.0,,66.0,,48.0,,44.0,,53.0,7.0,,40.0,,16.0,,6.0,0.0,,,73.0,42.0,,19 to 60,0.0,,,1.0,,4.0,,4.0,,1.0,,4.0,0.0,,0.0,,0.0,,0.0,0.0,12.0,,,,6.0,1.0,7.0,,,,,,,,,,12.0,0.0,2.0,,,0.0,,,,,,,,,,,,,Leon,37.0,,,,,,,0.0,,,,,,,,,,,10.0,45,,0 to 95,7.0,18.0,8.0,,,,324.0,1.0,196.0,,,,326.0,130.0,3.0,2.0,7.0,300.0,21.0,328.0,FL,0.0,312,2,14,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Leon County,12073,5015,3.4389999999999996,58
,2.0,,,2.0,,11.0,,6.0,,4.0,,5.0,3.0,,10.0,,5.0,,0.0,0.0,,,75.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Levy,38.0,,,,,,,0.0,,,,,,,,,,,28.0,46,,0 to 84,1.0,3.0,1.0,,,,48.0,0.0,32.0,,,,48.0,16.0,0.0,0.0,4.0,44.0,0.0,48.0,FL,0.0,48,0,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Levy County,12075,955,7.13,55
,0.0,,,1.0,,4.0,,1.0,,5.0,,2.0,0.0,,4.0,,0.0,,1.0,0.0,,,79.0,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,Madison,40.0,,,,,,,0.0,,,,,,,,,,,12.0,50,,21 to 85,2.0,0.0,0.0,,,,18.0,0.0,14.0,,,,18.0,4.0,0.0,0.0,2.0,16.0,0.0,18.0,FL,0.0,18,0,0,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Madison County,12079,328,14.937999999999999,85
,5.0,,,14.0,,18.0,,21.0,,37.0,,34.0,6.0,,48.0,,19.0,,16.0,1.0,,,81.0,61.0,,14 to 83,0.0,,,0.0,,0.0,,1.0,,5.0,,9.0,1.0,,8.0,,4.0,,0.0,0.0,28.0,,,,3.0,16.0,9.0,,,,,,,,,,10.0,7.0,11.0,,,0.0,,,,,,,,,,,,,Manatee,41.0,,,,,,,1.0,,,,,,,,,,,21.0,54,,1 to 100,23.0,46.0,17.0,,,,215.0,0.0,121.0,,,,212.0,98.0,4.0,0.0,36.0,175.0,8.0,219.0,FL,0.0,184,7,28,,,,,,,,,,,,,,,HistoricalData_March2020,03_27_20,2020-03-27,US,2,Florida,Manatee County,12081,6511,3.398,43
